username,created_at,full_text,cleaned,case_fold,token,stop,lemmatized,Sentiment_Label
yudhibaswara,Mon May 13 21:30:15 +0000 2024,Telan Dana Rp4 2 Triliun Bandara VVIP IKN Hanya untuk Melayani Tamu Penting Negara Rakyat Tak Bisa. Sementara rakyat dibebankan Pajak dll untuk menyokong keuangan negara. Jadi gak masuk nurul.... ok gas ok gas Tamu penting negara = WNA qq chino ,Telan Dana Rp4 2 Triliun Bandara VVIP IKN Hanya untuk Melayani Tamu Penting Negara Rakyat Tak Bisa Sementara rakyat dibebankan Pajak dll untuk menyokong keuangan negara Jadi gak masuk nurul ok gas ok gas Tamu penting negara  WNA qq chino ,telan dana rp triliun bandara vvip ikn hanya untuk melayani tamu penting negara rakyat tak bisa sementara rakyat dibebankan pajak dll untuk menyokong keuangan negara jadi gak masuk nurul ok gas ok gas tamu penting negara wna qq chino,"['telan', 'dana', 'rp', 'triliun', 'bandara', 'vvip', 'ikn', 'hanya', 'untuk', 'melayani', 'tamu', 'penting', 'negara', 'rakyat', 'tak', 'bisa', 'sementara', 'rakyat', 'dibebankan', 'pajak', 'dll', 'untuk', 'menyokong', 'keuangan', 'negara', 'jadi', 'gak', 'masuk', 'nurul', 'ok', 'gas', 'ok', 'gas', 'tamu', 'penting', 'negara', 'wna', 'qq', 'chino']","['telan', 'dana', 'rp', 'triliun', 'bandara', 'vvip', 'ikn', 'melayani', 'tamu', 'negara', 'rakyat', 'rakyat', 'dibebankan', 'pajak', 'dll', 'menyokong', 'keuangan', 'negara', 'gak', 'masuk', 'nurul', 'ok', 'gas', 'ok', 'gas', 'tamu', 'negara', 'wna', 'qq', 'chino']","['telan', 'dana', 'rp', 'triliun', 'bandara', 'vvip', 'ikn', 'melayani', 'tamu', 'negara', 'rakyat', 'rakyat', 'dibebankan', 'pajak', 'dll', 'menyokong', 'keuangan', 'negara', 'gak', 'masuk', 'nurul', 'ok', 'gas', 'ok', 'gas', 'tamu', 'negara', 'wna', 'qq', 'chino']",Neutral
vaylir,Mon May 13 21:24:24 +0000 2024,IKN ini kayanya jadi kota yang idenya mengucur deras brutal dan awur-awuran kerennya soalnya pede dengan rancangan yang dibawa dan harapannya bisa gaet investor dari semua penjuru. kalau beneran kelaksana sih oke banget nih gw rada menaruh harapan untuk bisa tinggal disana.,IKN ini kayanya jadi kota yang idenya mengucur deras brutal dan awurawuran kerennya soalnya pede dengan rancangan yang dibawa dan harapannya bisa gaet investor dari semua penjuru kalau beneran kelaksana sih oke banget nih gw rada menaruh harapan untuk bisa tinggal disana,ikn ini kayanya jadi kota yang idenya mengucur deras brutal dan awurawuran kerennya soalnya pede dengan rancangan yang dibawa dan harapannya bisa gaet investor dari semua penjuru kalau beneran kelaksana sih oke banget nih gw rada menaruh harapan untuk bisa tinggal disana,"['ikn', 'ini', 'kayanya', 'jadi', 'kota', 'yang', 'idenya', 'mengucur', 'deras', 'brutal', 'dan', 'awurawuran', 'kerennya', 'soalnya', 'pede', 'dengan', 'rancangan', 'yang', 'dibawa', 'dan', 'harapannya', 'bisa', 'gaet', 'investor', 'dari', 'semua', 'penjuru', 'kalau', 'beneran', 'kelaksana', 'sih', 'oke', 'banget', 'nih', 'gw', 'rada', 'menaruh', 'harapan', 'untuk', 'bisa', 'tinggal', 'disana']","['ikn', 'kayanya', 'kota', 'idenya', 'mengucur', 'deras', 'brutal', 'awurawuran', 'kerennya', 'pede', 'rancangan', 'dibawa', 'harapannya', 'gaet', 'investor', 'penjuru', 'beneran', 'kelaksana', 'sih', 'oke', 'banget', 'nih', 'gw', 'rada', 'menaruh', 'harapan', 'tinggal', 'disana']","['ikn', 'kayanya', 'kota', 'idenya', 'mengucur', 'deras', 'brutal', 'awurawuran', 'kerennya', 'pede', 'rancangan', 'dibawa', 'harapannya', 'gaet', 'investor', 'penjuru', 'beneran', 'kelaksana', 'sih', 'oke', 'banget', 'nih', 'gw', 'rada', 'menaruh', 'harapan', 'tinggal', 'disana']",Neutral
prabowogibran2,Mon May 13 21:15:42 +0000 2024,Presiden terpilih Pak @Prabowo kembali menegaskan sikap dan komitmennya dalam mendukung &amp; melanjutkan pemindahan ibu kota ke Ibu Kota Nusantara (IKN). Bukan hanya untuk pengembangan wilayah Kalimantan Timur tempat IKN berada pemindahan ibu kota juga penting untuk keberlangsungan https://t.co/w1yX3gPIsJ,Presiden terpilih Pak  kembali menegaskan sikap dan komitmennya dalam mendukung amp melanjutkan pemindahan ibu kota ke Ibu Kota Nusantara IKN Bukan hanya untuk pengembangan wilayah Kalimantan Timur tempat IKN berada pemindahan ibu kota juga penting untuk keberlangsungan ,presiden terpilih pak kembali menegaskan sikap dan komitmennya dalam mendukung amp melanjutkan pemindahan ibu kota ke ibu kota nusantara ikn bukan hanya untuk pengembangan wilayah kalimantan timur tempat ikn berada pemindahan ibu kota juga penting untuk keberlangsungan,"['presiden', 'terpilih', 'pak', 'kembali', 'menegaskan', 'sikap', 'dan', 'komitmennya', 'dalam', 'mendukung', 'amp', 'melanjutkan', 'pemindahan', 'ibu', 'kota', 'ke', 'ibu', 'kota', 'nusantara', 'ikn', 'bukan', 'hanya', 'untuk', 'pengembangan', 'wilayah', 'kalimantan', 'timur', 'tempat', 'ikn', 'berada', 'pemindahan', 'ibu', 'kota', 'juga', 'penting', 'untuk', 'keberlangsungan']","['presiden', 'terpilih', 'sikap', 'komitmennya', 'mendukung', 'amp', 'melanjutkan', 'pemindahan', 'kota', 'kota', 'nusantara', 'ikn', 'pengembangan', 'wilayah', 'kalimantan', 'timur', 'ikn', 'pemindahan', 'kota', 'keberlangsungan']","['presiden', 'terpilih', 'sikap', 'komitmennya', 'mendukung', 'amp', 'melanjutkan', 'pemindahan', 'kota', 'kota', 'nusantara', 'ikn', 'pengembangan', 'wilayah', 'kalimantan', 'timur', 'ikn', 'pemindahan', 'kota', 'keberlangsungan']",Neutral
umar_tampan,Mon May 13 21:09:09 +0000 2024,@democrazymedia Ikn buat pangkalan militer china, Ikn buat pangkalan militer china,ikn buat pangkalan militer china,"['ikn', 'buat', 'pangkalan', 'militer', 'china']","['ikn', 'pangkalan', 'militer', 'china']","['ikn', 'pangkalan', 'militer', 'china']",Neutral
SumediTanjung,Mon May 13 21:03:31 +0000 2024,@DokterTifa IKN buat pajangan aja., IKN buat pajangan aja,ikn buat pajangan aja,"['ikn', 'buat', 'pajangan', 'aja']","['ikn', 'pajangan', 'aja']","['ikn', 'pajangan', 'aja']",Neutral
stayelectrifyin,Mon May 13 20:52:08 +0000 2024,Negara tipis dompet tapi bikin IKN. giliran mau bantu dlm kemanusiaan kyk buat rakyat Rohingya atau cem rakyat ndiri yg terkena bencana alam atau kasus masif terstruktur (Kanjuruhan dsb.) sok²an bilang APBN terlalu digelontorkan banyak. Ketahuan lagi pada pesta korup,Negara tipis dompet tapi bikin IKN giliran mau bantu dlm kemanusiaan kyk buat rakyat Rohingya atau cem rakyat ndiri yg terkena bencana alam atau kasus masif terstruktur Kanjuruhan dsb sok²an bilang APBN terlalu digelontorkan banyak Ketahuan lagi pada pesta korup,negara tipis dompet tapi bikin ikn giliran mau bantu dlm kemanusiaan kyk buat rakyat rohingya atau cem rakyat ndiri yg terkena bencana alam atau kasus masif terstruktur kanjuruhan dsb sok an bilang apbn terlalu digelontorkan banyak ketahuan lagi pada pesta korup,"['negara', 'tipis', 'dompet', 'tapi', 'bikin', 'ikn', 'giliran', 'mau', 'bantu', 'dlm', 'kemanusiaan', 'kyk', 'buat', 'rakyat', 'rohingya', 'atau', 'cem', 'rakyat', 'ndiri', 'yg', 'terkena', 'bencana', 'alam', 'atau', 'kasus', 'masif', 'terstruktur', 'kanjuruhan', 'dsb', 'sok', 'an', 'bilang', 'apbn', 'terlalu', 'digelontorkan', 'banyak', 'ketahuan', 'lagi', 'pada', 'pesta', 'korup']","['negara', 'tipis', 'dompet', 'bikin', 'ikn', 'giliran', 'bantu', 'dlm', 'kemanusiaan', 'kyk', 'rakyat', 'rohingya', 'cem', 'rakyat', 'ndiri', 'yg', 'terkena', 'bencana', 'alam', 'masif', 'terstruktur', 'kanjuruhan', 'dsb', 'sok', 'an', 'bilang', 'apbn', 'digelontorkan', 'ketahuan', 'pesta', 'korup']","['negara', 'tipi', 'dompet', 'bikin', 'ikn', 'giliran', 'bantu', 'dlm', 'kemanusiaan', 'kyk', 'rakyat', 'rohingya', 'cem', 'rakyat', 'ndiri', 'yg', 'terkena', 'bencana', 'alam', 'masif', 'terstruktur', 'kanjuruhan', 'dsb', 'sok', 'an', 'bilang', 'apbn', 'digelontorkan', 'ketahuan', 'pesta', 'korup']",Neutral
WeiXiao10478956,Mon May 13 20:46:19 +0000 2024,@Subhan_oke02 @prabowo @gibran_tweet Ikn proyek mangkrak dan bakal jadi kota hantu yg tak berpenghuni. ,   Ikn proyek mangkrak dan bakal jadi kota hantu yg tak berpenghuni ,ikn proyek mangkrak dan bakal jadi kota hantu yg tak berpenghuni,"['ikn', 'proyek', 'mangkrak', 'dan', 'bakal', 'jadi', 'kota', 'hantu', 'yg', 'tak', 'berpenghuni']","['ikn', 'proyek', 'mangkrak', 'kota', 'hantu', 'yg', 'berpenghuni']","['ikn', 'proyek', 'mangkrak', 'kota', 'hantu', 'yg', 'berpenghuni']",Neutral
erlanaaye,Mon May 13 20:35:14 +0000 2024,Dukun mana nih? Saya punya beberapa calon tumbal IKN,Dukun mana nih Saya punya beberapa calon tumbal IKN,dukun mana nih saya punya beberapa calon tumbal ikn,"['dukun', 'mana', 'nih', 'saya', 'punya', 'beberapa', 'calon', 'tumbal', 'ikn']","['dukun', 'nih', 'calon', 'tumbal', 'ikn']","['dukun', 'nih', 'calon', 'tumbal', 'ikn']",Neutral
idn_info,Mon May 13 20:14:35 +0000 2024,Wujud Apartemen Khusus Paspampres di IKN Serba Canggih dan juga Standard https://t.co/WmfYyprm3N,Wujud Apartemen Khusus Paspampres di IKN Serba Canggih dan juga Standard ,wujud apartemen khusus paspampres di ikn serba canggih dan juga standard,"['wujud', 'apartemen', 'khusus', 'paspampres', 'di', 'ikn', 'serba', 'canggih', 'dan', 'juga', 'standard']","['wujud', 'apartemen', 'khusus', 'paspampres', 'ikn', 'serba', 'canggih', 'standard']","['wujud', 'apartemen', 'khusus', 'paspampres', 'ikn', 'serba', 'canggih', 'standard']",Neutral
20Lanata,Mon May 13 19:59:57 +0000 2024,@mei2chanjp @0tk0il Gk sekalian aja IKN juga ngerusak alam,  Gk sekalian aja IKN juga ngerusak alam,gk sekalian aja ikn juga ngerusak alam,"['gk', 'sekalian', 'aja', 'ikn', 'juga', 'ngerusak', 'alam']","['gk', 'aja', 'ikn', 'ngerusak', 'alam']","['gk', 'aja', 'ikn', 'ngerusak', 'alam']",Neutral
korem091asn,Mon May 13 19:51:46 +0000 2024,42 Peserta Ikuti Seleksi Paskibraka Istana Negara IKN Nusantara #nkrihargamati #tnikuatrakyatbermartabat #tni_angkatan_darat #kodam_mlw #tniprima #profesional #responsif #integratif #modern #adaptif #tniadmengabdidanmembangunbersamarakyat #tentararakyat #infokomando #tniad https://t.co/iF8FFF4W4R,42 Peserta Ikuti Seleksi Paskibraka Istana Negara IKN Nusantara               ,peserta ikuti seleksi paskibraka istana negara ikn nusantara,"['peserta', 'ikuti', 'seleksi', 'paskibraka', 'istana', 'negara', 'ikn', 'nusantara']","['peserta', 'ikuti', 'seleksi', 'paskibraka', 'istana', 'negara', 'ikn', 'nusantara']","['peserta', 'ikuti', 'seleksi', 'paskibraka', 'istana', 'negara', 'ikn', 'nusantara']",Neutral
maspar76,Mon May 13 19:46:54 +0000 2024,@AgusYudhoyono Mantap pak..salam sama pak jokowi sampaikan utk mengatasi masalah banjir diseluruh indonesia seperti janjinya dulu bahwa mudah saja klu jadi presiden.jgn cm IKN saja yg diurus , Mantap paksalam sama pak jokowi sampaikan utk mengatasi masalah banjir diseluruh indonesia seperti janjinya dulu bahwa mudah saja klu jadi presidenjgn cm IKN saja yg diurus ,mantap paksalam sama pak jokowi sampaikan utk mengatasi masalah banjir diseluruh indonesia seperti janjinya dulu bahwa mudah saja klu jadi presidenjgn cm ikn saja yg diurus,"['mantap', 'paksalam', 'sama', 'pak', 'jokowi', 'sampaikan', 'utk', 'mengatasi', 'masalah', 'banjir', 'diseluruh', 'indonesia', 'seperti', 'janjinya', 'dulu', 'bahwa', 'mudah', 'saja', 'klu', 'jadi', 'presidenjgn', 'cm', 'ikn', 'saja', 'yg', 'diurus']","['mantap', 'paksalam', 'jokowi', 'utk', 'mengatasi', 'banjir', 'diseluruh', 'indonesia', 'janjinya', 'mudah', 'klu', 'presidenjgn', 'cm', 'ikn', 'yg', 'diurus']","['mantap', 'paksalam', 'jokowi', 'utk', 'mengatasi', 'banjir', 'diseluruh', 'indonesia', 'janjinya', 'mudah', 'klu', 'presidenjgn', 'cm', 'ikn', 'yg', 'diurus']",Neutral
mirijski,Mon May 13 19:38:03 +0000 2024,rumah menteri di ikn harga 14 milyar itu mending buat beli cold storage,rumah menteri di ikn harga 14 milyar itu mending buat beli cold storage,rumah menteri di ikn harga milyar itu mending buat beli cold storage,"['rumah', 'menteri', 'di', 'ikn', 'harga', 'milyar', 'itu', 'mending', 'buat', 'beli', 'cold', 'storage']","['rumah', 'menteri', 'ikn', 'harga', 'milyar', 'mending', 'beli', 'cold', 'storage']","['rumah', 'menteri', 'ikn', 'harga', 'milyar', 'mend', 'beli', 'cold', 'storage']",Neutral
iamIKN,Mon May 13 17:38:38 +0000 2024,Jind Jaan ,Jind Jaan ,jind jaan,"['jind', 'jaan']","['jind', 'jaan']","['jind', 'jaan']",Neutral
_juanramadhan,Mon May 13 17:37:21 +0000 2024,Barusan banget beneran barusan bahas inclusivity IKN the optimist that we are kotanya masih hypothetical jd bahasannya beneran gaada prasangka buruk. Belom jadi narik narasumber udah kejawab sendiri lol.,Barusan banget beneran barusan bahas inclusivity IKN the optimist that we are kotanya masih hypothetical jd bahasannya beneran gaada prasangka buruk Belom jadi narik narasumber udah kejawab sendiri lol,barusan banget beneran barusan bahas inclusivity ikn the optimist that we are kotanya masih hypothetical jd bahasannya beneran gaada prasangka buruk belom jadi narik narasumber udah kejawab sendiri lol,"['barusan', 'banget', 'beneran', 'barusan', 'bahas', 'inclusivity', 'ikn', 'the', 'optimist', 'that', 'we', 'are', 'kotanya', 'masih', 'hypothetical', 'jd', 'bahasannya', 'beneran', 'gaada', 'prasangka', 'buruk', 'belom', 'jadi', 'narik', 'narasumber', 'udah', 'kejawab', 'sendiri', 'lol']","['barusan', 'banget', 'beneran', 'barusan', 'bahas', 'inclusivity', 'ikn', 'the', 'optimist', 'that', 'we', 'are', 'kotanya', 'hypothetical', 'jd', 'bahasannya', 'beneran', 'gaada', 'prasangka', 'buruk', 'belom', 'narik', 'narasumber', 'udah', 'kejawab', 'lol']","['barusan', 'banget', 'beneran', 'barusan', 'bahas', 'inclusivity', 'ikn', 'the', 'optimist', 'that', 'we', 'be', 'kotanya', 'hypothetical', 'jd', 'bahasannya', 'beneran', 'gaada', 'prasangka', 'buruk', 'belom', 'narik', 'narasumber', 'udah', 'kejawab', 'lol']",Neutral
asalbukanBowo,Mon May 13 17:24:58 +0000 2024,@democrazymedia IKN utk Makluk Halus, IKN utk Makluk Halus,ikn utk makluk halus,"['ikn', 'utk', 'makluk', 'halus']","['ikn', 'utk', 'makluk', 'halus']","['ikn', 'utk', 'makluk', 'halus']",Neutral
Ruslinkan,Mon May 13 17:21:30 +0000 2024,@democrazymedia IKN untuk setan., IKN untuk setan,ikn untuk setan,"['ikn', 'untuk', 'setan']","['ikn', 'setan']","['ikn', 'setan']",Neutral
AchsanKhan,Mon May 13 17:14:06 +0000 2024,Memang sangat aneh seandainya berita diundangnya petani RRC ke IKN bukan Hoax. Jangan semena-mena deh karena punya kekuasaan dan didukung oleh legislatif &amp; yudikatifnya. Program pemerintah harus sesuai oleh keinginan rakyatnya atau jangan2 ini pemerintahan bukan dari rakyatnya.,Memang sangat aneh seandainya berita diundangnya petani RRC ke IKN bukan Hoax Jangan semenamena deh karena punya kekuasaan dan didukung oleh legislatif amp yudikatifnya Program pemerintah harus sesuai oleh keinginan rakyatnya atau jangan2 ini pemerintahan bukan dari rakyatnya,memang sangat aneh seandainya berita diundangnya petani rrc ke ikn bukan hoax jangan semenamena deh karena punya kekuasaan dan didukung oleh legislatif amp yudikatifnya program pemerintah harus sesuai oleh keinginan rakyatnya atau jangan ini pemerintahan bukan dari rakyatnya,"['memang', 'sangat', 'aneh', 'seandainya', 'berita', 'diundangnya', 'petani', 'rrc', 'ke', 'ikn', 'bukan', 'hoax', 'jangan', 'semenamena', 'deh', 'karena', 'punya', 'kekuasaan', 'dan', 'didukung', 'oleh', 'legislatif', 'amp', 'yudikatifnya', 'program', 'pemerintah', 'harus', 'sesuai', 'oleh', 'keinginan', 'rakyatnya', 'atau', 'jangan', 'ini', 'pemerintahan', 'bukan', 'dari', 'rakyatnya']","['aneh', 'seandainya', 'berita', 'diundangnya', 'petani', 'rrc', 'ikn', 'hoax', 'semenamena', 'deh', 'kekuasaan', 'didukung', 'legislatif', 'amp', 'yudikatifnya', 'program', 'pemerintah', 'sesuai', 'rakyatnya', 'pemerintahan', 'rakyatnya']","['aneh', 'seandainya', 'berita', 'diundangnya', 'petani', 'rrc', 'ikn', 'hoax', 'semenamena', 'deh', 'kekuasaan', 'didukung', 'legislatif', 'amp', 'yudikatifnya', 'program', 'pemerintah', 'sesuai', 'rakyatnya', 'pemerintahan', 'rakyatnya']",Neutral
namakuahmed,Mon May 13 17:12:20 +0000 2024,diferensiasi harga teh talua ikn vs jogja = 250%,diferensiasi harga teh talua ikn vs jogja  250,diferensiasi harga teh talua ikn vs jogja,"['diferensiasi', 'harga', 'teh', 'talua', 'ikn', 'vs', 'jogja']","['diferensiasi', 'harga', 'teh', 'talua', 'ikn', 'vs', 'jogja']","['diferensiasi', 'harga', 'teh', 'talua', 'ikn', 'v', 'jogja']",Neutral
nawwzah,Mon May 13 17:11:30 +0000 2024,jadinya sama anak ikn cuaq,jadinya sama anak ikn cuaq,jadinya sama anak ikn cuaq,"['jadinya', 'sama', 'anak', 'ikn', 'cuaq']","['anak', 'ikn', 'cuaq']","['anak', 'ikn', 'cuaq']",Neutral
AbdulMalikSPdM1,Mon May 13 17:03:34 +0000 2024,@DokterTifa Parpol cuma FPKS dan F Demokrat yg sewktu dirancang menolak atau kurang sependpt Fraksi lainnya mendukung mgpa skrg pd ogah2han mudik ke IKN..kan UU IKN dibahas bersama..jgn lah gitu.. Integritas hrs dikedepankan.., Parpol cuma FPKS dan F Demokrat yg sewktu dirancang menolak atau kurang sependpt Fraksi lainnya mendukung mgpa skrg pd ogah2han mudik ke IKNkan UU IKN dibahas bersamajgn lah gitu Integritas hrs dikedepankan,parpol cuma fpks dan f demokrat yg sewktu dirancang menolak atau kurang sependpt fraksi lainnya mendukung mgpa skrg pd ogahhan mudik ke iknkan uu ikn dibahas bersamajgn lah gitu integritas hrs dikedepankan,"['parpol', 'cuma', 'fpks', 'dan', 'f', 'demokrat', 'yg', 'sewktu', 'dirancang', 'menolak', 'atau', 'kurang', 'sependpt', 'fraksi', 'lainnya', 'mendukung', 'mgpa', 'skrg', 'pd', 'ogahhan', 'mudik', 'ke', 'iknkan', 'uu', 'ikn', 'dibahas', 'bersamajgn', 'lah', 'gitu', 'integritas', 'hrs', 'dikedepankan']","['parpol', 'fpks', 'f', 'demokrat', 'yg', 'sewktu', 'dirancang', 'menolak', 'sependpt', 'fraksi', 'mendukung', 'mgpa', 'skrg', 'pd', 'ogahhan', 'mudik', 'iknkan', 'uu', 'ikn', 'dibahas', 'bersamajgn', 'gitu', 'integritas', 'hrs', 'dikedepankan']","['parpol', 'fpks', 'f', 'demokrat', 'yg', 'sewktu', 'dirancang', 'menolak', 'sependpt', 'fraksi', 'mendukung', 'mgpa', 'skrg', 'pd', 'ogahhan', 'mudik', 'iknkan', 'uu', 'ikn', 'dibahas', 'bersamajgn', 'gitu', 'integritas', 'hr', 'dikedepankan']",Neutral
nusanjaya01,Mon May 13 17:03:03 +0000 2024,@gilang_ahm31272 Yg muji2 IKN segera kirim kesana suruh pilih tmp mumpung msh luas .., Yg muji2 IKN segera kirim kesana suruh pilih tmp mumpung msh luas ,yg muji ikn segera kirim kesana suruh pilih tmp mumpung msh luas,"['yg', 'muji', 'ikn', 'segera', 'kirim', 'kesana', 'suruh', 'pilih', 'tmp', 'mumpung', 'msh', 'luas']","['yg', 'muji', 'ikn', 'kirim', 'kesana', 'suruh', 'pilih', 'tmp', 'mumpung', 'msh', 'luas']","['yg', 'muji', 'ikn', 'kirim', 'kesana', 'suruh', 'pilih', 'tmp', 'mumpung', 'msh', 'luas']",Neutral
SumandoGaek,Mon May 13 16:54:20 +0000 2024,@democrazymedia IKN Smart City utk apa/siapa? Coba tanya Klaus Schwab dan Jin Pink. https://t.co/5dQwWHBqUz, IKN Smart City utk apasiapa Coba tanya Klaus Schwab dan Jin Pink ,ikn smart city utk apasiapa coba tanya klaus schwab dan jin pink,"['ikn', 'smart', 'city', 'utk', 'apasiapa', 'coba', 'tanya', 'klaus', 'schwab', 'dan', 'jin', 'pink']","['ikn', 'smart', 'city', 'utk', 'apasiapa', 'coba', 'klaus', 'schwab', 'jin', 'pink']","['ikn', 'smart', 'city', 'utk', 'apasiapa', 'coba', 'klaus', 'schwab', 'jin', 'pink']",Neutral
babowin,Mon May 13 16:47:47 +0000 2024,@jinglestars jual rumah ikn lu bisa dapet satu truk itu, jual rumah ikn lu bisa dapet satu truk itu,jual rumah ikn lu bisa dapet satu truk itu,"['jual', 'rumah', 'ikn', 'lu', 'bisa', 'dapet', 'satu', 'truk', 'itu']","['jual', 'rumah', 'ikn', 'lu', 'dapet', 'truk']","['jual', 'rumah', 'ikn', 'lu', 'dapet', 'truk']",Neutral
vanfannyv,Mon May 13 16:44:22 +0000 2024,IKN dibangun buat pemerataan katanya. Emang bener sih buat pemerataan. Pemerataan orkay² maksudnya. Rakyat jelata mah ga termasuk pemerataaan,IKN dibangun buat pemerataan katanya Emang bener sih buat pemerataan Pemerataan orkay² maksudnya Rakyat jelata mah ga termasuk pemerataaan,ikn dibangun buat pemerataan katanya emang bener sih buat pemerataan pemerataan orkay maksudnya rakyat jelata mah ga termasuk pemerataaan,"['ikn', 'dibangun', 'buat', 'pemerataan', 'katanya', 'emang', 'bener', 'sih', 'buat', 'pemerataan', 'pemerataan', 'orkay', 'maksudnya', 'rakyat', 'jelata', 'mah', 'ga', 'termasuk', 'pemerataaan']","['ikn', 'dibangun', 'pemerataan', 'emang', 'bener', 'sih', 'pemerataan', 'pemerataan', 'orkay', 'maksudnya', 'rakyat', 'jelata', 'mah', 'ga', 'pemerataaan']","['ikn', 'dibangun', 'pemerataan', 'emang', 'bener', 'sih', 'pemerataan', 'pemerataan', 'orkay', 'maksudnya', 'rakyat', 'jelata', 'mah', 'ga', 'pemerataaan']",Neutral
M_RollyPrnta,Mon May 13 16:40:20 +0000 2024,@saufannnnnn @L_MarshaJKT48 @DC_ChelseaJKT48 @Nachia_JKT48 IKN N nya nata,    IKN N nya nata,ikn n nya nata,"['ikn', 'n', 'nya', 'nata']","['ikn', 'n', 'nya', 'nata']","['ikn', 'n', 'nya', 'nata']",Neutral
LukmanH91748083,Mon May 13 16:38:56 +0000 2024,@democrazymedia Ikn kan cuma untuk gaya-gayaan doang , Ikn kan cuma untuk gayagayaan doang ,ikn kan cuma untuk gayagayaan doang,"['ikn', 'kan', 'cuma', 'untuk', 'gayagayaan', 'doang']","['ikn', 'gayagayaan', 'doang']","['ikn', 'gayagayaan', 'doang']",Neutral
yustikaputrir,Mon May 13 16:34:35 +0000 2024, yus yangku kok ngilang 3minggu ki nyapo yo po lagi sibuk ya kui wes nduwe liyane lol. sibuk 3minggu i po ngewangi gawe taksi terbang neng ikn , yus yangku kok ngilang 3minggu ki nyapo yo po lagi sibuk ya kui wes nduwe liyane lol sibuk 3minggu i po ngewangi gawe taksi terbang neng ikn ,yus yangku kok ngilang minggu ki nyapo yo po lagi sibuk ya kui wes nduwe liyane lol sibuk minggu i po ngewangi gawe taksi terbang neng ikn,"['yus', 'yangku', 'kok', 'ngilang', 'minggu', 'ki', 'nyapo', 'yo', 'po', 'lagi', 'sibuk', 'ya', 'kui', 'wes', 'nduwe', 'liyane', 'lol', 'sibuk', 'minggu', 'i', 'po', 'ngewangi', 'gawe', 'taksi', 'terbang', 'neng', 'ikn']","['yus', 'yangku', 'ngilang', 'minggu', 'ki', 'nyapo', 'yo', 'po', 'sibuk', 'ya', 'kui', 'wes', 'nduwe', 'liyane', 'lol', 'sibuk', 'minggu', 'i', 'po', 'ngewangi', 'gawe', 'taksi', 'terbang', 'neng', 'ikn']","['yus', 'yangku', 'ngilang', 'minggu', 'ki', 'nyapo', 'yo', 'po', 'sibuk', 'ya', 'kui', 'wes', 'nduwe', 'liyane', 'lol', 'sibuk', 'minggu', 'i', 'po', 'ngewangi', 'gawe', 'taksi', 'terbang', 'neng', 'ikn']",Neutral
apriy_no1,Mon May 13 16:34:11 +0000 2024,@liaasister masalahnya kenapa perlu diubah? tekor/kurang duit? bukanya duit banyak bisa bangun IKN yg pejabatnya aja ogah pindah kesana? aneh bener. sip lah lanjutkan, masalahnya kenapa perlu diubah tekorkurang duit bukanya duit banyak bisa bangun IKN yg pejabatnya aja ogah pindah kesana aneh bener sip lah lanjutkan,masalahnya kenapa perlu diubah tekorkurang duit bukanya duit banyak bisa bangun ikn yg pejabatnya aja ogah pindah kesana aneh bener sip lah lanjutkan,"['masalahnya', 'kenapa', 'perlu', 'diubah', 'tekorkurang', 'duit', 'bukanya', 'duit', 'banyak', 'bisa', 'bangun', 'ikn', 'yg', 'pejabatnya', 'aja', 'ogah', 'pindah', 'kesana', 'aneh', 'bener', 'sip', 'lah', 'lanjutkan']","['diubah', 'tekorkurang', 'duit', 'bukanya', 'duit', 'bangun', 'ikn', 'yg', 'pejabatnya', 'aja', 'ogah', 'pindah', 'kesana', 'aneh', 'bener', 'sip', 'lanjutkan']","['diubah', 'tekorkurang', 'duit', 'bukanya', 'duit', 'bangun', 'ikn', 'yg', 'pejabatnya', 'aja', 'ogah', 'pindah', 'kesana', 'aneh', 'bener', 'sip', 'lanjutkan']",Neutral
